order_id,order_time,delivery_time,origin_hub,destination_lat,destination_lon,distance_km,parcel_weight_kg,vehicle_id,delivery_status,order_date,vehicle_id_telemetry,traffic_index,inventory_units,is_cancelled,order_hour
ORD122333,2025-01-04 07:00:00,2025-01-04 09:01:19.663832607,hub_3,0.6561597661052616,0.4778570808516065,-0.3009101241967085,0.11688400393467328,V012,on-time,2025-01-04,V012,-0.3982845222088793,9803.0,False,7
ORD122334,2025-01-03 19:00:00,,hub_1,0.3343882672289311,0.8570179770246114,-0.9550270857313624,-0.5083868818950766,V085,cancelled,2025-01-03,V085,-0.6254587120143152,1008.0,True,19
ORD122335,2025-01-06 19:00:00,2025-01-06 22:59:48.392830500,hub_3,0.13122852825647868,0.9498756259979473,-0.12237226409070734,-0.5731780574010773,V068,on-time,2025-01-06,V068,1.4273922441325861,3754.0,False,19
ORD122336,2025-01-08 08:00:00,2025-01-08 11:52:02.091393274,hub_2,0.7037243966205011,0.43409842329424464,2.193060194085925,2.2007736378022145,V095,on-time,2025-01-08,V095,-0.9293028230864874,5493.0,False,8
ORD122337,2025-01-07 16:00:00,,hub_3,0.12895782290976854,0.3503543030029732,-0.3878384443062274,0.28639341026334203,V067,cancelled,2025-01-07,V067,1.1647762211542851,8286.0,True,16
ORD122338,2025-01-01 17:00:00,2025-01-01 20:45:40.293040428,hub_2,0.8168575111315803,0.633525303818999,0.2845349137330642,0.7984759156874671,V024,on-time,2025-01-01,V024,-0.6610233402881688,1456.0,False,17
ORD122339,2025-01-03 05:00:00,2025-01-03 09:27:39.288377966,hub_1,0.5460134539309962,0.9980303163566191,-0.26750579156086046,1.336623489976289,V066,on-time,2025-01-03,V066,1.0557925981358676,1008.0,False,5
ORD122340,2025-01-05 15:00:00,2025-01-05 17:43:45.574440844,hub_2,0.23742364335530652,0.03985346595356987,0.8071392047814246,0.6937829184978824,V069,on-time,2025-01-05,V069,0.054889066320213634,9709.0,False,15
ORD122341,2025-01-05 00:00:00,2025-01-05 03:09:42.066411649,hub_2,0.8987332176886227,0.36647503133701775,1.1311657202217045,-0.817066644726888,V097,on-time,2025-01-05,V097,-1.1575697911534246,9709.0,False,0
ORD122342,2025-01-02 02:00:00,2025-01-02 06:52:22.340753691,hub_1,0.1417482408174493,0.4905751142153463,2.8004376423949338,1.796708439305994,V035,on-time,2025-01-02,V035,1.163664235028173,4031.0,False,2
ORD122343,2025-01-04 05:00:00,2025-01-04 07:47:26.933523792,hub_3,0.6011767348419497,0.9802233398964404,-0.4019200538567595,1.7483522719398592,V055,on-time,2025-01-04,V055,-1.5836665375256633,9803.0,False,5
ORD122344,2025-01-07 08:00:00,2025-01-07 11:24:26.360994607,hub_3,0.6175049793685901,0.8257750910299251,1.2037352593442066,0.5773299817372385,V068,late,2025-01-07,V068,0.9768095527938829,8286.0,False,8
ORD122345,2025-01-07 17:00:00,2025-01-07 19:30:40.950267040,hub_3,0.0372794343475249,0.2971869730130834,-0.9960819768007255,0.6951346011803331,V063,on-time,2025-01-07,V063,0.34110172258610355,8286.0,False,17
ORD122346,2025-01-04 15:00:00,,hub_1,0.6097074836540983,0.7828665925250107,1.9671250008573897,-1.0683883313954097,V018,cancelled,2025-01-04,V018,-0.3491573748430141,4321.0,True,15
ORD122347,2025-01-03 05:00:00,2025-01-03 07:58:34.029210777,hub_3,0.6942131340224549,0.20833880103157298,-0.33575560301227203,0.20978645359085354,V018,on-time,2025-01-03,V018,0.5338836765277661,9211.0,False,5
ORD122348,2025-01-04 14:00:00,2025-01-04 17:04:42.031387722,hub_2,0.9101369416598359,0.5901503687744025,-0.9581934545995162,-0.6642903312746635,V064,on-time,2025-01-04,V064,1.8566495789339441,1177.0,False,14
ORD122349,2025-01-01 04:00:00,2025-01-01 06:08:46.524546974,hub_1,0.7089314860856035,0.039962016593790395,-1.135848064923588,-0.282834360957959,V056,on-time,2025-01-01,V056,-0.8962687699469246,9957.0,False,4
ORD122350,2025-01-06 02:00:00,2025-01-06 05:13:42.870538650,hub_3,0.48441942301548124,0.4243742624318543,0.18681227510496054,0.02038465074174711,V033,late,2025-01-06,V033,-1.021779302614172,3754.0,False,2
ORD122351,2025-01-07 19:00:00,2025-01-07 21:05:44.496802921,hub_2,0.8533025030610588,0.7665077441458266,-0.1984879896625105,-0.5998545113385978,V023,on-time,2025-01-07,V023,-1.3566251641029476,5104.0,False,19
ORD122352,2025-01-03 05:00:00,2025-01-03 08:25:59.947510476,hub_2,0.35376946584467817,0.2867131104869145,1.3042963898840463,-0.704175118611707,V039,on-time,2025-01-03,V039,-0.8679225980129228,8701.0,False,5
ORD122353,2025-01-07 19:00:00,2025-01-07 20:52:41.630252091,hub_3,0.8555174951389262,0.7287360034204085,-0.36592975278960516,-0.3541204723892618,V015,late,2025-01-07,V015,0.18190628452266752,8286.0,False,19
ORD122354,2025-01-02 14:00:00,2025-01-02 16:04:38.599009104,hub_1,0.843972488367136,0.3273956180173059,-0.6866490292679758,0.06364267819411784,V025,on-time,2025-01-02,V025,-0.26713831896858686,4031.0,False,14
ORD122355,2025-01-05 12:00:00,2025-01-05 14:10:47.910526435,hub_2,0.6036528496164095,0.07206039729004488,-1.3224198287401885,-0.418728578753516,V010,on-time,2025-01-05,V010,-1.019388475115054,9709.0,False,12
ORD122356,2025-01-06 11:00:00,2025-01-06 13:51:54.180459086,hub_2,0.34460683131884196,0.9013058966596645,-0.9656524515650381,0.03112502938750897,V020,on-time,2025-01-06,V020,1.525309404155241,3875.0,False,11
ORD122357,2025-01-04 01:00:00,2025-01-04 04:57:07.030730062,hub_2,0.5911981013796037,0.42028364512572125,1.6481780099828887,-1.1820985141294416,V002,on-time,2025-01-04,V002,0.25513290377457454,1177.0,False,1
ORD122358,2025-01-03 16:00:00,2025-01-03 19:07:57.101725081,hub_2,0.9059025177241509,0.7395522369572518,0.7436982552426996,0.887316864536608,V094,on-time,2025-01-03,V094,0.18906252923186326,8701.0,False,16
ORD122359,2025-01-07 23:00:00,2025-01-08 02:48:10.625258282,hub_3,0.6365339417114697,0.5940497868253942,0.1263244316791229,-0.77372513910079,V095,on-time,2025-01-07,V095,2.1251892784127975,8286.0,False,23
ORD122360,2025-01-02 12:00:00,,hub_1,0.8400148322750383,0.6740842893340186,-1.2521847842426028,-0.33750112255916864,V055,cancelled,2025-01-02,V055,2.1724936007392928,4031.0,True,12
ORD122361,2025-01-03 18:00:00,2025-01-03 20:29:36.674641107,hub_2,0.34460961514071187,0.5381969880588713,0.7246684084336261,-1.0884915403317241,V039,on-time,2025-01-03,V039,-0.17823266451722758,8701.0,False,18
ORD122362,2025-01-05 14:00:00,2025-01-05 17:44:56.392825704,hub_2,0.29229159333192456,0.5481087321602445,-0.052235912401406445,0.08433414762098318,V019,on-time,2025-01-05,V019,0.35751333003182334,9709.0,False,14
ORD122364,2025-01-06 04:00:00,2025-01-06 06:26:59.741474928,hub_1,0.49123946023028253,0.5663103869608221,0.14170659729174556,-1.2596626961894237,V042,late,2025-01-06,V042,-0.9704822702943793,4562.0,False,4
ORD122365,2025-01-04 14:00:00,2025-01-04 16:34:02.541955000,hub_2,0.43196282400613484,0.8089160942432159,0.4352576236620769,-1.1297739767749446,V003,on-time,2025-01-04,V003,-1.0119994219770003,1177.0,False,14
ORD122366,2025-01-02 22:00:00,2025-01-02 23:15:27.787233671,hub_1,0.8542234364478816,0.44698577021654273,-0.5625796531810664,-0.7350291216652294,V089,late,2025-01-02,V089,-1.2591641540170349,4031.0,False,22
ORD122367,2025-01-07 10:00:00,2025-01-07 11:59:08.540027329,hub_1,0.11257706300258263,0.9729559932201255,-0.5295041923646092,-0.6490664063058404,V021,on-time,2025-01-07,V021,-1.2914015378557226,9590.0,False,10
ORD122368,2025-01-08 10:00:00,2025-01-08 13:19:39.589683459,hub_1,0.5540382236342793,0.062127513029622605,0.3557274821505464,-0.8026953641023712,V055,on-time,2025-01-08,V055,-0.542251869302228,2616.0,False,10
ORD122369,2025-01-07 03:00:00,2025-01-07 07:30:57.911128783,hub_1,0.4033922272627777,0.37885537364667243,1.3000902675362631,-0.8845525931965192,V051,on-time,2025-01-07,V051,1.314715872597224,9590.0,False,3
ORD122370,2025-01-01 12:00:00,2025-01-01 14:23:17.824437920,hub_3,0.9375754823924893,0.1784899778215845,-0.7442924019641285,0.2288912176031336,V050,on-time,2025-01-01,V050,-1.5317840809227523,2460.0,False,12
ORD122371,2025-01-02 19:00:00,2025-01-02 21:01:33.879415591,hub_3,0.7883895320222507,0.29706859151337994,1.035549581152741,-0.8648510423118283,V061,late,2025-01-02,V061,-1.6782869116638242,6169.0,False,19
ORD122372,2025-01-07 07:00:00,2025-01-07 08:47:19.656955345,hub_3,0.4333378429576129,0.1217545963838802,-1.3392661044083403,-0.5980491586153218,V050,on-time,2025-01-07,V050,-1.258714270725101,8286.0,False,7
ORD122373,2025-01-06 04:00:00,2025-01-06 06:13:59.662447676,hub_2,0.6406080220232795,0.49911171133572907,-0.8501048274919052,-1.3322921014980535,V022,late,2025-01-06,V022,-0.8055862139405807,3875.0,False,4
ORD122374,2025-01-05 22:00:00,,hub_1,0.745589676382103,0.013320699697430882,-1.406618418307767,0.2658452319410498,V035,cancelled,2025-01-05,V035,0.018483866316550746,1142.0,True,22
ORD122375,2025-01-06 10:00:00,2025-01-06 13:15:48.991307774,hub_1,0.07111481495412164,0.5845345766722971,-0.11872030958163883,0.04489296103506965,V053,on-time,2025-01-06,V053,1.2072028842165128,4562.0,False,10
ORD122376,2025-01-06 05:00:00,2025-01-06 07:55:30.993449984,hub_3,0.6737155273707032,0.9389517119818152,-1.3970297455982152,-0.23645010065059155,V022,on-time,2025-01-06,V022,1.7196410605582189,3754.0,False,5
ORD122377,2025-01-06 17:00:00,2025-01-06 19:15:51.709901472,hub_3,0.13946563140565615,0.16196299235508604,-0.8846618577358493,-0.4644763447896943,V083,late,2025-01-06,V083,-0.652295544192531,3754.0,False,17
ORD122378,2025-01-03 00:00:00,2025-01-03 03:18:46.759406450,hub_1,0.18892559741014736,0.6579298241837819,-1.3747727053748793,-0.3148442231557802,V084,late,2025-01-03,V084,1.0628368069408014,1008.0,False,0
ORD122379,2025-01-06 03:00:00,2025-01-06 05:37:05.513857863,hub_3,0.4611994240145805,0.2592971265776782,-0.48284923368871163,-1.347422163854832,V069,on-time,2025-01-06,V069,0.170023536569425,3754.0,False,3
ORD122380,2025-01-04 05:00:00,2025-01-04 07:03:47.318157410,hub_2,0.9794598411781763,0.14546082686098316,-0.802688885214253,-0.8799606985644638,V022,on-time,2025-01-04,V022,1.0806599194340063,1177.0,False,5
ORD122381,2025-01-06 09:00:00,2025-01-06 11:41:05.113145950,hub_2,0.9521634377120591,0.8376592448535121,0.6253471679244315,-0.6573479977130907,V009,on-time,2025-01-06,V009,0.24014277666284808,3875.0,False,9
ORD122382,2025-01-05 06:00:00,2025-01-05 09:06:01.113959606,hub_2,0.9022750821677974,0.4728143422651101,0.937821798297095,-0.39109943477825826,V006,late,2025-01-05,V006,0.5910038861075385,9709.0,False,6
ORD122383,2025-01-05 08:00:00,2025-01-05 09:55:23.856198322,hub_1,0.03430108687792455,0.06671541736488962,0.7577346705690147,-0.546417590063375,V028,late,2025-01-05,V028,-1.4045387498595483,1142.0,False,8
ORD122384,2025-01-05 23:00:00,2025-01-06 00:55:11.281828861,hub_3,0.8528386280125773,0.5421026454769162,-0.26930693291180136,-0.9260598016589521,V058,on-time,2025-01-05,V058,-0.3055833842445606,1198.0,False,23
ORD122385,2025-01-02 06:00:00,2025-01-02 08:27:04.176423720,hub_2,0.7761655580296107,0.9787515788256087,0.0675794682761336,0.660643251930477,V085,on-time,2025-01-02,V085,-1.0046980856399423,7294.0,False,6
ORD122386,2025-01-03 19:00:00,2025-01-03 21:28:08.889222180,hub_2,0.4987703043279481,0.8045689325434751,-0.7164949573739406,1.1767561170262826,V005,on-time,2025-01-03,V005,-1.14059468482906,8701.0,False,19
ORD122387,2025-01-02 12:00:00,2025-01-02 15:31:46.491524050,hub_2,0.32540883564249157,0.5562891684047031,1.9491282553415592,-0.5863435327737506,V042,late,2025-01-02,V042,-0.41327404590987654,7294.0,False,12
ORD122388,2025-01-01 23:00:00,2025-01-02 02:18:35.262097146,hub_2,0.7555872817554743,0.9508645986758211,1.3081589311627073,-0.6041628754401557,V001,on-time,2025-01-01,V001,1.6956956257438713,1456.0,False,23
ORD122389,2025-01-02 19:00:00,2025-01-02 20:37:37.484929196,hub_2,0.10700367196749738,0.8022151067307277,-0.8827774934976765,-1.1572484402368945,V026,on-time,2025-01-02,V026,-2.0963730306580404,7294.0,False,19
ORD122390,2025-01-04 10:00:00,2025-01-04 13:04:16.278247984,hub_3,0.6504382862881428,0.44756301753784555,0.6485753280361848,-0.388859436087015,V066,late,2025-01-04,V066,-0.360620719248182,9803.0,False,10
ORD122391,2025-01-02 16:00:00,2025-01-02 18:14:11.264359088,hub_2,0.6718713004088954,0.47020850472944176,-1.0982284883283273,-0.5248836939211083,V093,late,2025-01-02,V093,1.1139201346787508,7294.0,False,16
ORD122392,2025-01-08 10:00:00,2025-01-08 11:45:09.508394257,hub_2,0.5536870561047991,0.9271502954479729,-1.2405138872754695,-0.6988180817517565,V013,on-time,2025-01-08,V013,-0.6707978132584889,5493.0,False,10
ORD122393,2025-01-02 17:00:00,2025-01-02 18:21:25.995531484,hub_2,0.8777838949920138,0.04521519888777448,-1.430026109117717,1.2936393412874474,V027,on-time,2025-01-02,V027,1.0748348294419088,7294.0,False,17
ORD122394,2025-01-05 11:00:00,2025-01-05 14:09:46.668104089,hub_1,0.3298428716364441,0.3283670529802407,0.7285557303434078,-0.46686686161630025,V049,on-time,2025-01-05,V049,-0.7074780937051871,1142.0,False,11
ORD122395,2025-01-02 15:00:00,2025-01-02 16:33:39.745314226,hub_3,0.47814971468232415,0.43883583766256606,-0.1270909652845478,-1.036752405689386,V063,on-time,2025-01-02,V063,-1.4442730437836437,6169.0,False,15
ORD122396,2025-01-02 23:00:00,2025-01-03 01:32:08.006556422,hub_2,0.7586613219789342,0.2016641297209958,-0.8717021750111299,0.25068323885339716,V002,on-time,2025-01-02,V002,-0.6653179721831562,7294.0,False,23
ORD122397,2025-01-05 16:00:00,2025-01-05 17:42:29.097733104,hub_3,0.7166843212331457,0.17755171739736397,-1.2558507781975288,-0.13413761161341742,V008,on-time,2025-01-05,V008,0.8946280988302888,1198.0,False,16
ORD122398,2025-01-04 11:00:00,2025-01-04 14:02:50.652780255,hub_2,0.5624519250733542,0.5014964737169976,-0.36273843227207386,-0.8427851685585974,V032,on-time,2025-01-04,V032,1.283388317116413,1177.0,False,11
ORD122399,2025-01-01 03:00:00,2025-01-01 07:06:17.080561180,hub_1,0.2721157154274181,0.5861867402063012,2.3668230593236896,0.6978660027149232,V061,on-time,2025-01-01,V061,0.7293254302186899,9957.0,False,3
ORD122400,2025-01-05 11:00:00,2025-01-05 12:47:19.041887446,hub_1,0.2942321619884112,0.45919425555621274,0.2531770470347132,3.2375918913066983,V036,on-time,2025-01-05,V036,-2.602764140180845,1142.0,False,11
ORD122401,2025-01-03 11:00:00,2025-01-03 15:58:08.274130449,hub_1,0.7412035659597223,0.40691893676654445,2.3104410534413202,-0.6673046003157078,V027,on-time,2025-01-03,V027,1.5112525332786388,1008.0,False,11
ORD122402,2025-01-05 17:00:00,2025-01-05 19:35:11.400970927,hub_1,0.005714892628255086,0.7057772814507643,0.45456759188337004,-0.4782301201248287,V036,on-time,2025-01-05,V036,-0.6297382313085007,1142.0,False,17
ORD122403,2025-01-07 22:00:00,2025-01-08 01:58:29.641333324,hub_2,0.6527294197910223,0.7410352664530251,1.8746511437226125,0.46740436753219367,V039,on-time,2025-01-07,V039,-1.6510591644073578,5104.0,False,22
ORD122404,2025-01-01 04:00:00,2025-01-01 06:47:26.753630139,hub_3,0.24825323659473497,0.17400607991385186,0.31249704528664074,-0.11903121717258774,V018,on-time,2025-01-01,V018,-0.06707363058767699,2460.0,False,4
ORD122405,2025-01-05 09:00:00,2025-01-05 11:39:40.786400030,hub_2,0.6729902055325212,0.06486627576595083,-0.03172413144585096,0.7122200600755929,V053,on-time,2025-01-05,V053,-0.14241905236428645,9709.0,False,9
ORD122406,2025-01-01 05:00:00,2025-01-01 07:35:50.667908539,hub_1,0.18691551071025003,0.06490939558000264,-0.7479331370951625,-0.5927906270101578,V060,on-time,2025-01-01,V060,1.0514145459557231,9957.0,False,5
ORD122407,2025-01-01 13:00:00,2025-01-01 15:51:41.299965424,hub_1,0.3764236329655688,0.7348600910661389,0.26934604422769265,1.0060844241592193,V036,late,2025-01-01,V036,0.08284020752917157,9957.0,False,13
ORD122408,2025-01-06 05:00:00,2025-01-06 08:06:30.819984523,hub_2,0.7538149871719071,0.015706501306851806,0.8345264478639229,-0.4311838126752208,V097,on-time,2025-01-06,V097,-1.8456343309410246,3875.0,False,5
ORD122409,2025-01-06 19:00:00,2025-01-06 21:49:05.248638555,hub_2,0.7551999730064978,0.9754589993153218,-0.6625741877245246,-0.3589176379646429,V052,on-time,2025-01-06,V052,2.0741211201952727,3875.0,False,19
ORD122410,2025-01-03 13:00:00,2025-01-03 16:03:22.518544312,hub_3,0.20966829282830446,0.7060317488504211,-1.3959254213097678,-0.3019392728617977,V027,late,2025-01-03,V027,-0.46004800178239635,9211.0,False,13
ORD122411,2025-01-02 02:00:00,2025-01-02 05:21:04.569558876,hub_3,0.3762662480726533,0.5969912019601793,0.9208925843191612,-0.9215364253498837,V037,on-time,2025-01-02,V037,0.5630623280857099,6169.0,False,2
ORD122413,2025-01-04 17:00:00,2025-01-04 20:53:37.573175292,hub_3,0.587351589306202,0.03186281634441457,2.8594866300327633,-0.1380608942642524,V027,on-time,2025-01-04,V027,1.6408509833441884,9803.0,False,17
ORD122414,2025-01-01 11:00:00,2025-01-01 13:13:37.392709839,hub_1,0.7424326641257224,0.45652681486041047,-1.0568639885997513,1.0861350351510333,V051,on-time,2025-01-01,V051,-0.697728666061245,9957.0,False,11
ORD122415,2025-01-06 15:00:00,2025-01-06 17:36:17.058936643,hub_1,0.02360841374450473,0.3834631053960038,-1.0025308810592242,-0.47774287064669,V031,on-time,2025-01-06,V031,1.329845063861849,4562.0,False,15
ORD122416,2025-01-04 01:00:00,2025-01-04 02:53:33.552198279,hub_3,0.11529887289292162,0.2894334056682055,-0.488584673333015,0.6268539038566578,V086,on-time,2025-01-04,V086,-1.2901990972324728,9803.0,False,1
ORD122417,2025-01-06 23:00:00,2025-01-07 00:17:31.079685307,hub_3,0.15769943386898433,0.12926087496362015,-1.059027205681253,1.2703150728648889,V027,on-time,2025-01-06,V027,-2.309331816815568,3754.0,False,23
ORD122418,2025-01-08 11:00:00,2025-01-08 15:46:48.726442012,hub_1,0.19064050956311007,0.2725245495043396,2.7369250603462003,-1.1438955085740903,V097,on-time,2025-01-08,V097,2.2324858472168905,2616.0,False,11
ORD122419,2025-01-02 01:00:00,2025-01-02 04:40:41.749614570,hub_1,0.030245167388557093,0.6348595138483688,-0.9338890327105347,-1.241370431614333,V011,on-time,2025-01-02,V011,1.0726246568798452,4031.0,False,1
ORD122420,2025-01-06 15:00:00,2025-01-06 16:48:53.292411039,hub_1,0.9204762696409219,0.39837379952280116,-1.3150812661109301,-0.8263788195646364,V088,on-time,2025-01-06,V088,1.0271429522533357,4562.0,False,15
ORD122421,2025-01-02 20:00:00,2025-01-02 22:00:40.900163515,hub_3,0.16217162690944065,0.3121219151032619,-1.4490336770796866,3.0945162047573596,V024,on-time,2025-01-02,V024,-1.075918466058262,6169.0,False,20
ORD122422,2025-01-04 11:00:00,2025-01-04 14:19:18.053335441,hub_3,0.07361245937488547,0.9247525758555639,2.2353165718191454,-1.262038584505415,V041,on-time,2025-01-04,V041,-0.28375082904917837,9803.0,False,11
ORD122423,2025-01-07 02:00:00,2025-01-07 05:32:21.692850997,hub_1,0.4717136511357367,0.33201101560268853,0.6774517199960837,1.7877646846880033,V003,on-time,2025-01-07,V003,0.3637281649827283,9590.0,False,2
ORD122424,2025-01-07 00:00:00,2025-01-07 03:40:58.918268208,hub_1,0.9411889602252685,0.9107360880877309,0.8554804321302099,0.016106219393671968,V075,on-time,2025-01-07,V075,1.02284339967183,9590.0,False,0
ORD122425,2025-01-05 06:00:00,2025-01-05 10:39:51.134527335,hub_2,0.9643924694500043,0.08093687675227557,0.5006476393706947,-0.26627563491961587,V026,on-time,2025-01-05,V026,0.979648341509052,9709.0,False,6
ORD122426,2025-01-06 03:00:00,2025-01-06 06:43:00.932045397,hub_2,0.676398710783829,0.8263786093764338,0.552430389126271,-0.0880137153029675,V056,late,2025-01-06,V056,1.3159625398778394,3875.0,False,3
ORD122427,2025-01-06 02:00:00,2025-01-06 04:09:46.513013040,hub_1,0.17832606170728127,0.5116284261677038,-1.01564540337188,-1.243779860506953,V052,on-time,2025-01-06,V052,-0.17343709330199988,4562.0,False,2
ORD122428,2025-01-05 19:00:00,2025-01-05 20:54:24.668175866,hub_1,0.003766600377964835,0.5094920107032976,-0.2897165904858128,-0.7927703727413811,V067,on-time,2025-01-05,V067,-0.8519086034760311,1142.0,False,19
ORD122429,2025-01-07 12:00:00,2025-01-07 14:39:40.893412971,hub_2,0.3350153876650168,0.5965648634838772,0.019830004881570516,-0.3165573803193278,V022,on-time,2025-01-07,V022,0.8958265958200231,5104.0,False,12
ORD122430,2025-01-01 13:00:00,2025-01-01 15:22:01.972777144,hub_3,0.12543142266574847,0.6634331122749586,-0.4912739448990592,-0.5775967346670164,V099,on-time,2025-01-01,V099,-0.20021484368034626,2460.0,False,13
ORD122431,2025-01-01 16:00:00,2025-01-01 18:55:55.119902829,hub_1,0.7550943935976093,0.818240087764309,1.7787600017762477,-0.9957192584419692,V069,on-time,2025-01-01,V069,-0.7366562392785199,9957.0,False,16
ORD122432,2025-01-01 12:00:00,2025-01-01 14:29:48.594854695,hub_1,0.9691126559180105,0.053700131684536245,-0.6005723354788493,-0.5736531479512388,V003,on-time,2025-01-01,V003,0.047320798987664184,9957.0,False,12
ORD122433,2025-01-04 20:00:00,2025-01-04 21:47:01.072958341,hub_1,0.08369654967779638,0.31298098457858714,-1.1964836986005318,-0.32121128462135745,V096,on-time,2025-01-04,V096,0.8486580382486086,4321.0,False,20
ORD122434,2025-01-03 14:00:00,2025-01-03 16:20:03.510125224,hub_3,0.39691991242121816,0.4632556462819366,-0.4042867213311593,-1.112058175992249,V074,on-time,2025-01-03,V074,-0.9203777805970695,9211.0,False,14
ORD122435,2025-01-02 08:00:00,2025-01-02 11:24:07.756244510,hub_2,0.9024738229941178,0.9646319591589076,2.0986371334574807,-0.31672191241731407,V043,late,2025-01-02,V043,-1.2907647948650602,7294.0,False,8
ORD122436,2025-01-02 04:00:00,2025-01-02 06:10:01.253606037,hub_3,0.7282888561695842,0.06116526476085937,-0.31294118543875266,0.40865448871498433,V021,late,2025-01-02,V021,-0.03033110224618794,6169.0,False,4
ORD122437,2025-01-02 12:00:00,2025-01-02 13:57:39.703491651,hub_3,0.8697836110377324,0.39493898968049734,-1.137040504037248,-1.1477505761627653,V011,on-time,2025-01-02,V011,0.15884896219292483,6169.0,False,12
ORD122438,2025-01-05 06:00:00,2025-01-05 09:28:09.594492880,hub_1,0.9229832372994835,0.7825634512181523,-0.45612881960381774,0.7141873256461514,V031,on-time,2025-01-05,V031,1.4755604885011238,1142.0,False,6
ORD122439,2025-01-08 05:00:00,2025-01-08 06:55:07.851877827,hub_1,0.4126026635727129,0.9304570272904584,-0.09660017591529653,-0.05564082569432574,V085,on-time,2025-01-08,V085,-0.148120546247293,2616.0,False,5
ORD122440,2025-01-01 23:00:00,2025-01-02 02:25:24.398837799,hub_2,0.693658676762233,0.8058485616737698,-0.1557540037783571,0.439293783635971,V045,on-time,2025-01-01,V045,0.12009798938897667,1456.0,False,23
ORD122441,2025-01-06 21:00:00,2025-01-06 23:17:15.731043619,hub_3,0.7093320439709956,0.9771145557037926,-0.03822538987809956,-0.7115795882929078,V098,on-time,2025-01-06,V098,0.46873260771755076,3754.0,False,21
ORD122442,2025-01-06 12:00:00,,hub_2,0.6308102278740648,0.5272242152056492,0.10602778610186855,0.761377167038334,V036,cancelled,2025-01-06,V036,1.113324889217204,3875.0,True,12
ORD122443,2025-01-06 04:00:00,2025-01-06 05:14:52.817914932,hub_3,0.32575674332428406,0.7282382572844313,-1.3530371739967335,-1.4670694869619787,V029,on-time,2025-01-06,V029,-0.1523034611741622,3754.0,False,4
ORD122444,2025-01-03 04:00:00,2025-01-03 06:40:33.858108955,hub_1,0.8321705315989831,0.881243048962574,-0.3319321790825996,-0.1172766531360156,V065,on-time,2025-01-03,V065,0.37285924472141685,1008.0,False,4
ORD122445,2025-01-04 15:00:00,2025-01-04 17:33:58.874922810,hub_2,0.7688966394292649,0.4143254128015883,-0.24311171555919722,0.3042809543740916,V009,late,2025-01-04,V009,-0.2984693744343564,1177.0,False,15
ORD122446,2025-01-05 01:00:00,2025-01-05 04:32:43.773128516,hub_3,0.44520030541796984,0.08107958474562338,-0.1896403790957414,0.5481086046635476,V047,on-time,2025-01-05,V047,1.0612018627016944,1198.0,False,1
ORD122447,2025-01-05 17:00:00,2025-01-05 19:45:11.970072122,hub_1,0.42095407941324225,0.05529688049909964,-1.4862387987756387,0.7766559444056812,V003,on-time,2025-01-05,V003,-1.458057379625255,1142.0,False,17
ORD122448,2025-01-04 22:00:00,2025-01-05 00:09:28.108123099,hub_1,0.010754635012027336,0.9223734574757714,-0.26486624483961896,-0.5300257526557987,V026,on-time,2025-01-04,V026,-2.121368003508773,4321.0,False,22
ORD122449,2025-01-07 13:00:00,2025-01-07 15:53:12.248226592,hub_2,0.8434464330851128,0.002012088672927348,0.5462529063878557,-1.3235607170013235,V074,on-time,2025-01-07,V074,-0.16150316815705323,5104.0,False,13
ORD122450,2025-01-05 23:00:00,2025-01-06 00:07:44.418816336,hub_1,0.283965227384968,0.3171281718358614,-0.6728126387410615,-0.846255294793846,V073,on-time,2025-01-05,V073,-0.8236041574374768,1142.0,False,23
ORD122451,2025-01-04 00:00:00,2025-01-04 03:02:39.131387653,hub_3,0.4707918649746645,0.8505972206168622,0.5373196791909398,-0.6504844233763362,V030,on-time,2025-01-04,V030,1.3086606656321047,9803.0,False,0
ORD122452,2025-01-07 11:00:00,2025-01-07 13:52:29.584686806,hub_3,0.41128704860059884,0.39746605518513434,0.22221535166686504,0.19710406808859846,V020,late,2025-01-07,V020,0.8407217748012333,8286.0,False,11
ORD122453,2025-01-05 09:00:00,2025-01-05 11:34:23.748140348,hub_3,0.6781352168431596,0.1968691316852187,0.9988428915397874,-0.8311442476095755,V040,on-time,2025-01-05,V040,-0.6406874512961799,1198.0,False,9
ORD122454,2025-01-02 01:00:00,2025-01-02 04:11:12.528050892,hub_3,0.3900887437417069,0.13060761952948496,2.1329478170716856,-1.1976520170148437,V003,on-time,2025-01-02,V003,-1.5554605891067457,6169.0,False,1
ORD122455,2025-01-01 17:00:00,2025-01-01 18:54:48.074363989,hub_1,0.17971390450435365,0.03468635462962766,-0.8973109853856961,-0.7430921143411487,V015,on-time,2025-01-01,V015,-0.37235747306632416,9957.0,False,17
ORD122456,2025-01-07 19:00:00,,hub_3,0.8686198854893945,0.6473710662503436,0.26991885486191075,0.21907430550012688,V081,cancelled,2025-01-07,V081,-1.2486118299893942,8286.0,True,19
ORD122457,2025-01-06 15:00:00,2025-01-06 17:03:02.219154195,hub_3,0.1835235981285308,0.32554009510022297,0.16866075215115617,-1.1261239522209807,V085,on-time,2025-01-06,V085,-1.5104615955993916,3754.0,False,15
ORD122458,2025-01-07 01:00:00,2025-01-07 04:57:48.071270070,hub_3,0.028401209416394124,0.011962027630715966,0.43094087329208414,-1.306990883711519,V098,on-time,2025-01-07,V098,0.5105316924149851,8286.0,False,1
