order_id,order_time,delivery_time,origin_hub,destination_lat,destination_lon,distance_km,parcel_weight_kg,vehicle_id,delivery_status,order_date,vehicle_id_telemetry,traffic_index,inventory_units
ORD127526,2025-01-07 01:00:00,2025-01-07 03:24:05.688387248,Hub 2,12.87739150343939,80.29631853711406,4.027526165473951,1.8877815863456997,V057,On-time,2025-01-07,V057,0.5987768963295569,5104.0
ORD127527,2025-01-02 21:00:00,2025-01-03 00:09:18.533380068,Hub 2,13.136466223390109,80.10155132307456,26.067481474634764,4.405015574738907,V090,On-time,2025-01-02,V090,0.5155638879258955,7294.0
ORD127528,2025-01-06 04:00:00,2025-01-06 06:09:44.128820437,Hub 3,12.95245205291454,80.16604657290605,14.544994236719493,4.100314463310907,V048,On-time,2025-01-06,V048,0.7695143265719339,3754.0
ORD127529,2025-01-03 07:00:00,2025-01-03 09:44:32.554904460,Hub 2,12.866259439433838,80.06094332366776,14.917220268279346,2.854534225199916,V058,On-time,2025-01-03,V058,0.8338285012206063,8701.0
ORD127530,2025-01-01 06:00:00,2025-01-01 08:52:40.297386046,Hub 2,12.981114144016756,80.11224615206557,13.779210871448814,4.329595568347145,V045,Late,2025-01-01,V045,0.4092310743137473,1456.0
ORD127531,2025-01-05 08:00:00,2025-01-05 10:28:18.883601335,Hub 1,12.89845284902496,80.10312172878271,27.23367057478949,1.690782913215019,V062,On-time,2025-01-05,V062,0.4092225913074225,1142.0
ORD127532,2025-01-02 15:00:00,2025-01-02 20:57:30.209196643,Hub 1,13.128348118655818,80.29491164452601,80.0,8.314348313625171,V005,Late,2025-01-02,V005,0.538069372896819,4031.0
ORD127533,2025-01-07 14:00:00,2025-01-07 16:05:21.916363606,Hub 1,12.966902555141756,80.0679332288287,16.19197755221954,2.934232118373348,V029,On-time,2025-01-07,V029,0.4174676848074742,9590.0
ORD127534,2025-01-05 00:00:00,2025-01-05 02:11:47.720023630,Hub 3,12.890955345633603,80.22877277534916,22.717229204035934,2.3916660952770163,V071,Late,2025-01-05,V071,0.4517243627868119,1198.0
ORD127535,2025-01-03 03:00:00,2025-01-03 05:49:20.585232231,Hub 1,13.008780952096158,80.22529361528001,29.76092543486472,4.726199371391274,V013,On-time,2025-01-03,V013,0.5960280983565027,1008.0
ORD127536,2025-01-02 06:00:00,2025-01-02 09:09:18.581873302,Hub 2,13.008191829054397,80.33473489906203,14.432256897129015,4.133201379378789,V069,On-time,2025-01-02,V069,0.3526735643742445,7294.0
ORD127537,2025-01-07 17:00:00,2025-01-07 20:39:16.832938161,Hub 1,12.946463325951598,80.07996149448152,25.69398227541297,2.840446500976878,V005,On-time,2025-01-07,V005,0.7380500350307194,9590.0
ORD127538,2025-01-01 06:00:00,,Hub 2,12.964448750697356,80.24256030294394,11.052660000669364,2.253674656159047,V054,Cancelled,2025-01-01,V054,0.4646883328939426,1456.0
ORD127539,2025-01-06 23:00:00,2025-01-07 01:43:35.324444838,Hub 1,13.119093604258866,80.27797765134409,35.340235136738215,4.695635638824083,V087,On-time,2025-01-06,V087,0.5107289555330492,4562.0
ORD127540,2025-01-07 05:00:00,2025-01-07 08:08:16.638406342,Hub 2,13.073553583907067,80.05245151502614,21.697826823556344,2.8251520000863057,V032,On-time,2025-01-07,V032,0.6388182162145726,5104.0
ORD127541,2025-01-04 18:00:00,2025-01-04 21:00:06.596020069,Hub 1,12.925130126195002,80.24428715065194,34.74402201125181,6.157439911247496,V072,On-time,2025-01-04,V072,0.4477646485200949,4321.0
ORD127542,2025-01-01 16:00:00,2025-01-01 18:19:41.054717193,Hub 1,13.181864522260453,80.08442579253396,24.669595444025035,5.320800783615291,V020,Late,2025-01-01,V020,0.3339537773188268,9957.0
ORD127543,2025-01-06 04:00:00,2025-01-06 07:02:26.561621173,Hub 1,12.956653467176835,80.2390522002441,21.68805465525553,4.336175407780741,V087,Late,2025-01-06,V087,0.3670167540478758,4562.0
ORD127544,2025-01-01 03:00:00,2025-01-01 06:25:29.747881347,Hub 1,13.036703780864544,80.13603513693364,15.215103897204449,7.314001927695833,V076,On-time,2025-01-01,V076,0.5050357536138572,9957.0
ORD127545,2025-01-06 01:00:00,2025-01-06 04:19:54.515669844,Hub 2,13.04989220864548,80.08286172177704,39.88065898519967,4.082050593856548,V044,On-time,2025-01-06,V044,0.7160962827975702,3875.0
ORD127546,2025-01-05 02:00:00,2025-01-05 05:56:47.294660558,Hub 1,12.924783179324088,80.18673640729713,44.41876671063228,3.898296653522262,V080,Late,2025-01-05,V080,0.8645046320371867,1142.0
ORD127547,2025-01-08 11:00:00,2025-01-08 13:00:46.925198683,Hub 3,12.9519288833556,80.23698125976023,12.453172214464736,3.2685738890698035,V049,On-time,2025-01-08,V049,0.5578380448959558,1641.0
ORD127548,2025-01-07 18:00:00,2025-01-07 21:24:29.505877354,Hub 1,13.018242812007063,80.14508672300798,14.366176924545748,1.0937172222168354,V057,On-time,2025-01-07,V057,0.5962141649249286,9590.0
ORD127549,2025-01-08 03:00:00,2025-01-08 05:30:27.934137313,Hub 1,12.93971254865857,80.20820614058643,15.764194676146367,2.745759361869755,V094,On-time,2025-01-08,V094,0.5860599675313113,2616.0
ORD127550,2025-01-06 22:00:00,2025-01-07 01:53:38.221044932,Hub 3,12.956969949489906,80.16080326561737,45.467502961968144,3.553653322202853,V071,On-time,2025-01-06,V071,0.5573166433071071,3754.0
ORD127551,2025-01-03 12:00:00,2025-01-03 15:07:42.282556392,Hub 2,13.064602443494152,80.33180511090838,34.30427778393936,16.619389493144922,V007,On-time,2025-01-03,V007,0.5355563743304651,8701.0
ORD127552,2025-01-08 03:00:00,2025-01-08 06:12:42.342439550,Hub 3,13.106814066844056,80.22877431650048,25.533206506197992,1.884937498019984,V034,Late,2025-01-08,V034,0.4894897388362516,1641.0
ORD127553,2025-01-01 20:00:00,2025-01-01 22:48:08.114893513,Hub 2,13.13034319846243,80.14743478236464,11.535397407288622,11.922220773872052,V077,On-time,2025-01-01,V077,0.5647500194222408,1456.0
ORD127554,2025-01-04 04:00:00,2025-01-04 07:06:59.310544676,Hub 3,12.892601931704965,80.11514167041975,29.091995748874343,1.5211909883811727,V025,On-time,2025-01-04,V025,0.7551971912054568,9803.0
ORD127555,2025-01-02 22:00:00,2025-01-03 00:45:13.861480356,Hub 3,13.107949120817873,80.22324949905962,13.562694770013952,11.980573772201888,V088,On-time,2025-01-02,V088,0.5812376731461433,6169.0
ORD127556,2025-01-04 02:00:00,2025-01-04 04:35:49.607106126,Hub 3,13.177727991153258,80.34412957228292,21.076201608361995,3.98078143908262,V003,On-time,2025-01-04,V003,0.2988963254844104,9803.0
ORD127557,2025-01-03 00:00:00,2025-01-03 02:06:20.520745257,Hub 2,13.053256786060157,80.19373378091325,12.134778934615108,3.844425936781417,V055,On-time,2025-01-03,V055,0.3409724147678003,8701.0
ORD127558,2025-01-02 02:00:00,2025-01-02 04:05:10.347235166,Hub 1,13.06163808012019,80.32351064904752,12.275516712091378,4.291108056193919,V003,On-time,2025-01-02,V003,0.714343468944617,4031.0
ORD127559,2025-01-02 06:00:00,2025-01-02 08:23:32.436447655,Hub 1,13.184363238171006,80.20906069663448,25.564731907568333,1.6710801089430585,V064,On-time,2025-01-02,V064,0.4670776329081819,4031.0
ORD127560,2025-01-08 03:00:00,2025-01-08 05:39:29.281464288,Hub 3,13.154301292502128,80.29121521553782,18.19494948379484,7.234139107323183,V036,On-time,2025-01-08,V036,0.4233939890058477,1641.0
ORD127561,2025-01-02 07:00:00,2025-01-02 09:14:46.035391855,Hub 2,13.045184217447904,80.22691825833522,13.76891986874158,2.7666590444367025,V097,On-time,2025-01-02,V097,0.5066999737319308,7294.0
ORD127562,2025-01-07 13:00:00,2025-01-07 16:20:21.377199303,Hub 2,13.118047338550976,80.22541339775157,28.29000342726218,2.3709542077817214,V078,On-time,2025-01-07,V078,0.5381225764462362,5104.0
ORD127563,2025-01-01 17:00:00,2025-01-01 20:33:30.109114641,Hub 1,12.91331465231662,80.17641851498898,16.595816382291616,3.8373240943174474,V086,On-time,2025-01-01,V086,0.7403424814861638,9957.0
ORD127564,2025-01-06 04:00:00,2025-01-06 06:54:41.421999636,Hub 2,12.9945898514021,80.25605990113147,26.37716145804322,4.983247890510362,V026,On-time,2025-01-06,V026,0.346485409803428,3875.0
ORD127565,2025-01-03 14:00:00,2025-01-03 16:17:33.817680873,Hub 2,13.100393240841482,80.19818655521924,21.76417982189541,5.768301568431897,V005,On-time,2025-01-03,V005,0.4439470766775762,8701.0
ORD127566,2025-01-06 07:00:00,2025-01-06 10:06:06.926833918,Hub 3,12.95100394500928,80.3034895481043,25.143602020217106,1.7433659146179483,V034,Late,2025-01-06,V034,0.7051218036587562,3754.0
ORD127567,2025-01-01 15:00:00,2025-01-01 17:27:40.395454344,Hub 2,13.008864171482594,80.32671534915595,7.370781462433232,5.573685746628959,V004,On-time,2025-01-01,V004,0.4823371232136559,1456.0
ORD127568,2025-01-07 18:00:00,2025-01-07 20:18:56.748691695,Hub 2,12.910454780022134,80.19739919032496,13.200105253127967,7.264449651436316,V048,On-time,2025-01-07,V048,0.3602415957828443,5104.0
ORD127569,2025-01-06 16:00:00,,Hub 3,13.164231107116946,80.12893202541059,19.55869810339712,2.5167795383412184,V032,Cancelled,2025-01-06,V032,0.8142104530509107,3754.0
ORD127570,2025-01-03 13:00:00,2025-01-03 15:32:12.562491163,Hub 1,13.163483928005093,80.1849137979789,32.546439293007495,3.412170337129925,V073,On-time,2025-01-03,V073,,1008.0
ORD127571,2025-01-02 14:00:00,2025-01-02 17:30:57.058142929,Hub 1,13.017425737827502,80.26126187625182,57.41896565653887,2.6079716954575853,V078,On-time,2025-01-02,V078,0.1589687554933285,4031.0
ORD127572,2025-01-08 10:00:00,2025-01-08 13:18:32.142987129,Hub 2,12.917201775859146,80.20080516679388,10.900245934705309,10.038188012507346,V011,On-time,2025-01-08,V011,0.6969535320740675,5493.0
ORD127573,2025-01-05 18:00:00,2025-01-05 20:25:49.519509128,Hub 3,13.087723934924696,80.16889096812348,1.436490201714569,2.469372957826656,V078,On-time,2025-01-05,V078,0.7045044945299812,1198.0
ORD127574,2025-01-06 17:00:00,2025-01-06 20:38:57.812205192,Hub 1,12.924737234712214,80.05807284931197,35.70020177550872,3.4029863663817195,V057,On-time,2025-01-06,V057,0.566306944699483,4562.0
ORD127575,2025-01-08 11:00:00,,Hub 2,12.930008110458877,80.10511210690656,45.15276129247543,4.5202928658893295,V052,Cancelled,2025-01-08,V052,0.6443622178352183,5493.0
ORD127576,2025-01-06 19:00:00,2025-01-06 20:35:29.589891806,Hub 1,13.190216282048818,80.30226994003506,17.19082886247545,1.331296420256251,V046,On-time,2025-01-06,V046,0.1915375537922356,4562.0
ORD127577,2025-01-03 23:00:00,2025-01-04 03:00:50.057197617,Hub 2,12.884839470721872,80.27927937285699,41.14244739767842,2.089587292948241,V025,Late,2025-01-03,V025,0.5453328090467103,8701.0
ORD127578,2025-01-03 13:00:00,2025-01-03 14:56:57.371445967,Hub 1,12.982734628903383,80.07511879911073,8.508169421338042,1.465105100767511,V064,Late,2025-01-03,V064,0.4689531164914914,1008.0
ORD127579,2025-01-06 10:00:00,2025-01-06 12:53:32.177169816,Hub 3,13.044206139781258,80.08186230527865,28.250045400445156,2.586022943450585,V003,On-time,2025-01-06,V003,0.4167153417833834,3754.0
ORD127580,2025-01-04 10:00:00,2025-01-04 12:54:19.290994365,Hub 3,12.887726502166528,80.33015201718743,19.136598530084434,4.480595934952471,V038,On-time,2025-01-04,V038,0.3253191504008753,9803.0
ORD127581,2025-01-06 02:00:00,2025-01-06 04:29:48.750960267,Hub 1,12.86363008455382,80.28924058998767,8.334193313978858,1.397086902231335,V005,On-time,2025-01-06,V005,0.7460577945037511,4562.0
ORD127582,2025-01-06 18:00:00,2025-01-06 21:41:03.683712066,Hub 3,13.03981829261176,80.171829849271,40.88364639142817,5.362651865522502,V004,Late,2025-01-06,V004,0.7326261372595678,3754.0
ORD127583,2025-01-06 15:00:00,2025-01-06 16:49:35.053530470,Hub 1,12.890095739986643,80.34179621440283,14.995565566583087,6.828285559924151,V032,On-time,2025-01-06,V032,0.4765858710904524,4562.0
ORD127584,2025-01-05 12:00:00,2025-01-05 15:26:30.337236585,Hub 1,12.937909200746452,80.34190516511423,12.639320419129046,5.627142545800265,V099,Late,2025-01-05,V099,0.5908446649170246,1142.0
ORD127585,2025-01-06 01:00:00,2025-01-06 02:44:53.813833472,Hub 3,13.02404555697152,80.34931785960583,21.761131765471376,0.711349579074551,V093,Late,2025-01-06,V093,0.4701810074752511,3754.0
ORD127586,2025-01-07 06:00:00,2025-01-07 08:14:01.717554872,Hub 2,12.971624249434475,80.16394486944596,40.28019281179762,5.535034571678156,V074,On-time,2025-01-07,V074,0.2998206401879152,5104.0
ORD127587,2025-01-05 22:00:00,2025-01-06 01:17:38.485554871,Hub 3,13.098694534515523,80.20985168590101,20.95209137646907,4.22172120568049,V092,On-time,2025-01-05,V092,0.7817422271305795,1198.0
ORD127588,2025-01-06 17:00:00,2025-01-06 21:06:36.023831308,Hub 2,13.186858943116698,80.24530823415124,29.108719619739347,3.643780171807784,V029,On-time,2025-01-06,V029,0.640530528805933,3875.0
ORD127589,2025-01-01 17:00:00,2025-01-01 19:09:51.637892709,Hub 2,13.1136172309295,80.29554311617136,21.00342267892791,4.332528860626486,V044,On-time,2025-01-01,V044,0.3659802619533022,1456.0
ORD127590,2025-01-04 03:00:00,2025-01-04 05:18:47.674841313,Hub 2,13.199997214806038,80.10828344569887,15.951695276245882,0.5852302459655387,V067,On-time,2025-01-04,V067,0.8897863340175626,1177.0
ORD127591,2025-01-07 22:00:00,2025-01-08 01:21:39.658211575,Hub 1,12.986119444859446,80.14817717024762,23.748337298146016,6.443738754806514,V092,On-time,2025-01-07,V092,0.7803116057885024,9590.0
ORD127592,2025-01-07 09:00:00,2025-01-07 10:56:35.938224042,Hub 2,12.95683352873549,80.15723005338293,4.636587662911032,4.224932543402228,V023,On-time,2025-01-07,V023,0.6745671696468089,5104.0
ORD127593,2025-01-01 10:00:00,2025-01-01 13:22:44.212551625,Hub 2,12.924404852372636,80.30039535038749,42.86070118851604,1.0522793792658311,V038,Late,2025-01-01,V038,0.4914266363010513,1456.0
ORD127594,2025-01-06 17:00:00,2025-01-06 20:14:54.024180295,Hub 3,13.15970729658489,80.19332085273153,21.00084404123784,3.980344626385204,V058,On-time,2025-01-06,V058,0.8123489909769064,3754.0
ORD127595,2025-01-06 10:00:00,2025-01-06 12:42:34.673815317,Hub 1,12.986477504057516,80.22365792359139,18.30713819340136,8.776969847682688,V079,Late,2025-01-06,V079,0.5657577257959968,4562.0
ORD127596,2025-01-03 13:00:00,2025-01-03 15:58:28.438664563,Hub 1,13.098829695440957,80.28462620222133,17.19716833682322,5.231878083744617,V073,On-time,2025-01-03,V073,0.5857290001397595,1008.0
ORD127597,2025-01-03 22:00:00,,Hub 2,13.086171969849554,80.24121578899037,10.184957994109189,2.885932848768761,V100,Cancelled,2025-01-03,V100,0.5936950837131473,8701.0
ORD127598,2025-01-03 12:00:00,2025-01-03 14:03:32.975700440,Hub 3,12.8699761311605,80.3241534449295,43.545914266986,2.5113685891554303,V086,On-time,2025-01-03,V086,0.4219873691602808,9211.0
ORD127599,2025-01-06 11:00:00,2025-01-06 13:55:56.335646892,Hub 2,13.157876174483356,80.09612544327317,19.047863500492657,4.88219395441155,V078,On-time,2025-01-06,V078,0.3904328354314674,3875.0
ORD127600,2025-01-03 12:00:00,2025-01-03 16:44:07.650581521,Hub 1,13.020287286779787,80.19146367636348,55.66641116899467,4.554776183622979,V013,On-time,2025-01-03,V013,0.800697309529619,1008.0
ORD127601,2025-01-06 15:00:00,2025-01-06 17:48:34.818812089,Hub 3,12.928241872813032,80.16636400224411,21.22939813009465,4.87444766828214,V042,On-time,2025-01-06,V042,0.467548093314393,3754.0
ORD127602,2025-01-05 05:00:00,2025-01-05 06:23:49.610894294,Hub 1,13.192680419525493,80.2947722661994,15.278340072051742,3.2465045511707107,V001,On-time,2025-01-05,V001,0.4047232649393854,1142.0
ORD127603,2025-01-01 12:00:00,2025-01-01 15:29:38.879351458,Hub 1,13.1136047133594,80.19471315289779,35.03784515206386,14.573191945426377,V001,On-time,2025-01-01,V001,0.3748587798371154,9957.0
ORD127604,2025-01-01 11:00:00,2025-01-01 14:01:39.605622960,Hub 1,13.065856846577448,80.32636742817523,4.642674609973086,5.380376190658257,V071,On-time,2025-01-01,V071,0.6986024501193903,9957.0
ORD127605,2025-01-02 10:00:00,2025-01-02 14:11:14.936568014,Hub 1,13.195931658810144,80.13415531118986,61.28099235926798,8.120060716044973,V061,On-time,2025-01-02,V061,0.595007735395609,4031.0
ORD127606,2025-01-03 02:00:00,2025-01-03 04:20:39.285444235,Hub 1,13.11480535927888,80.12392211955401,13.788405569807988,3.0008057738933,V018,On-time,2025-01-03,V018,0.551001045888259,1008.0
ORD127607,2025-01-02 18:00:00,2025-01-02 20:35:13.118315618,Hub 3,12.89240045671299,80.22594137629225,41.69721851567215,5.43616667664152,V061,Late,2025-01-02,V061,0.6014015030709744,6169.0
ORD127608,2025-01-05 14:00:00,2025-01-05 16:54:16.866948376,Hub 3,13.196901493883065,80.06490003340473,14.887993400248243,2.134202779329008,V063,On-time,2025-01-05,V063,0.8280437995260805,1198.0
ORD127609,2025-01-03 17:00:00,2025-01-03 18:26:13.563474014,Hub 1,13.059160353666442,80.24800036902674,3.940549540597013,2.4704060993986663,V006,On-time,2025-01-03,V006,0.5770025313319789,1008.0
ORD127610,2025-01-01 14:00:00,2025-01-01 16:31:17.882591167,Hub 2,12.954802392829162,80.28000316398314,23.018614660580678,3.788337585188971,V024,On-time,2025-01-01,V024,0.5080286683834531,1456.0
ORD127611,2025-01-08 08:00:00,2025-01-08 10:22:45.801657494,Hub 2,13.136132219315677,80.12875920315103,10.843955921841747,5.204231313771678,V079,Late,2025-01-08,V079,0.5738213152284922,5493.0
ORD127612,2025-01-07 17:00:00,2025-01-07 21:06:19.436928886,Hub 1,12.86677192523056,80.15697968727137,47.57558387843318,2.573695972449052,V034,Late,2025-01-07,V034,0.6474228047970938,9590.0
ORD127613,2025-01-02 14:00:00,2025-01-02 16:46:09.474810513,Hub 3,13.079028258412114,80.24955113382542,18.12002090190888,8.64861997952527,V097,On-time,2025-01-02,V097,0.452810921050182,6169.0
ORD127614,2025-01-02 01:00:00,2025-01-02 02:57:15.922231088,Hub 2,12.905745595610702,80.21720884629369,9.433554841538136,7.134236113448647,V010,On-time,2025-01-02,V010,0.681380329750509,7294.0
ORD127615,2025-01-05 15:00:00,2025-01-05 16:55:08.608835996,Hub 3,12.880639951594476,80.23832035418039,18.32736813916887,6.70969056338129,V074,Late,2025-01-05,V074,0.6091546381526647,1198.0
ORD127616,2025-01-08 07:00:00,2025-01-08 08:55:30.872618036,Hub 3,12.973894413329734,80.2180639824971,6.881710706953254,2.332368858174446,V029,On-time,2025-01-08,V029,0.7071494628078673,1641.0
ORD127617,2025-01-03 02:00:00,2025-01-03 05:31:21.239858107,Hub 2,12.974727210495928,80.19930934116012,29.082155491052013,2.640831823719836,V031,On-time,2025-01-03,V031,0.5629909627496843,8701.0
ORD127618,2025-01-05 14:00:00,2025-01-05 19:21:08.369915709,Hub 2,13.060184319845172,80.05905259602461,70.80371749976439,5.01373135531208,V008,On-time,2025-01-05,V008,0.7430822145889758,9709.0
ORD127619,2025-01-06 11:00:00,2025-01-06 13:14:29.246464672,Hub 3,13.04790212481234,80.1616778558666,17.622083060335026,1.5523178941333884,V081,Late,2025-01-06,V081,0.4857051836139348,3754.0
ORD127620,2025-01-05 01:00:00,2025-01-05 04:31:48.619460791,Hub 2,13.090781774387668,80.231138040254,42.409541672608746,0.5035695070200699,V030,On-time,2025-01-05,V030,0.5406091628673589,9709.0
ORD127621,2025-01-07 10:00:00,2025-01-07 12:01:52.334528116,Hub 1,12.91093771957234,80.2898125499029,13.139296162152071,5.510164443092161,V042,On-time,2025-01-07,V042,,9590.0
ORD127622,2025-01-05 22:00:00,2025-01-06 01:11:33.211222825,Hub 2,13.154802190682211,80.30878334011547,13.79107134432684,4.801839961359337,V047,Late,2025-01-05,V047,0.6927295609852481,9709.0
ORD127623,2025-01-08 01:00:00,2025-01-08 05:07:05.155498995,hub1,13.150535828518684,80.15852589675917,42.80318294788862,16.669789338953414,V041,On-time,2025-01-08,V041,0.4655788680577908,
ORD127624,2025-01-03 07:00:00,2025-01-03 10:50:19.783330494,Hub 3,12.92569538071262,80.25983492118779,39.12816044611471,4.2131323923069655,V024,On-time,2025-01-03,V024,0.606086468139143,9211.0
ORD127625,2025-01-03 20:00:00,2025-01-03 22:52:46.042594989,Hub 3,13.01575093312988,80.07473798129415,23.867635546955498,5.743487253361083,V045,On-time,2025-01-03,V045,0.3497690778463033,9211.0
ORD127626,2025-01-07 01:00:00,2025-01-07 04:20:56.182613308,Hub 3,13.020805349692276,80.1586523453497,33.43774038056024,7.598475599302915,V081,On-time,2025-01-07,V081,,8286.0
ORD127627,2025-01-01 03:00:00,2025-01-01 06:10:56.118476100,Hub 3,13.172433220577426,80.09776049853339,17.089545960081132,8.737714820597137,V081,On-time,2025-01-01,V081,0.7952357933676762,2460.0
ORD127628,2025-01-06 08:00:00,2025-01-06 11:41:49.591402648,Hub 3,13.166966610213429,80.19100723938475,34.591017650015566,8.963113686016516,V042,On-time,2025-01-06,V042,0.7159061140547417,3754.0
ORD127629,2025-01-03 01:00:00,2025-01-03 02:57:28.485049305,Hub 1,12.873613629596369,80.24210643224873,7.126262199334602,5.327850401434975,V020,On-time,2025-01-03,V020,0.2626816775597104,1008.0
ORD127630,2025-01-04 11:00:00,2025-01-04 14:32:39.879583821,Hub 3,13.185310496004584,80.33232531829238,31.42081371727579,7.855290480320885,V016,Late,2025-01-04,V016,0.6757142365773869,9803.0
ORD127631,2025-01-03 21:00:00,2025-01-03 23:25:56.632553436,Hub 3,12.873996732854684,80.30334061647234,32.96875174436275,4.472249052632771,V077,On-time,2025-01-03,V077,0.2364295897456485,9211.0
ORD127632,2025-01-07 03:00:00,2025-01-07 05:03:35.025014239,Hub 1,13.042350114384336,80.09927349615212,14.446356821089015,2.1829325454484634,V067,Late,2025-01-07,V067,0.7052450380206822,9590.0
ORD127633,2025-01-01 19:00:00,2025-01-01 20:55:21.455538589,Hub 3,12.9590576021162,80.27890490170964,10.555186733810531,5.192121295092049,V049,On-time,2025-01-01,V049,0.7473347217969425,2460.0
ORD127634,2025-01-08 05:00:00,2025-01-08 08:26:29.739300122,Hub 3,12.986662355738872,80.22336424581447,48.93173476000201,8.52904529322484,V079,On-time,2025-01-08,V079,0.4103136929522608,1641.0
ORD127635,2025-01-02 02:00:00,2025-01-02 03:30:51.608615936,Hub 1,13.069350919211113,80.29579866287699,32.630179475697446,9.623360732398664,V020,On-time,2025-01-02,V020,0.2207282092660741,4031.0
ORD127636,2025-01-02 01:00:00,2025-01-02 03:16:09.634455746,Hub 2,13.05433547454994,80.19305260962507,30.79976400057058,3.2570543084968837,V026,On-time,2025-01-02,V026,0.3177590705027828,7294.0
ORD127637,2025-01-07 15:00:00,2025-01-07 18:19:44.858938576,Hub 2,12.908621058220424,80.11050271282711,4.930263590720289,6.178040221900185,V037,On-time,2025-01-07,V037,0.8176018879332095,5104.0
ORD127638,2025-01-01 09:00:00,2025-01-01 12:17:03.217850563,Hub 3,13.18942362464271,80.07325070202123,13.290508047861858,5.966858701391272,V039,On-time,2025-01-01,V039,0.8190129590784156,2460.0
ORD127639,2025-01-04 09:00:00,2025-01-04 12:15:09.070795854,Hub 2,12.860042991173286,80.12989261919677,29.366206741211847,11.423190181835157,V046,On-time,2025-01-04,V046,0.3730554182576281,1177.0
ORD127640,2025-01-05 08:00:00,2025-01-05 12:10:46.090514233,Hub 2,12.970182365374834,80.10824243089866,29.412127088812504,8.73744711412675,V022,On-time,2025-01-05,V022,0.8069257246753524,9709.0
ORD127641,2025-01-06 19:00:00,2025-01-06 23:10:23.150412670,Hub 1,13.13048267861147,80.2330249293787,17.60736526442552,7.459506627573017,V070,On-time,2025-01-06,V070,0.7966550791861681,4562.0
ORD127642,2025-01-04 15:00:00,2025-01-04 16:57:33.534664747,Hub 2,13.147827731169674,80.24338680096272,14.646874069380663,4.213337850168231,V030,On-time,2025-01-04,V030,0.6216872444889842,1177.0
ORD127643,2025-01-01 23:00:00,2025-01-02 01:49:02.151991858,Hub 3,13.129051588839037,80.18256579661727,17.68439745215181,2.742097746121337,V026,On-time,2025-01-01,V026,0.6784698402304998,2460.0
ORD127644,2025-01-05 20:00:00,2025-01-05 22:07:17.755331242,Hub 1,12.980374596821193,80.18649904830698,23.05556124007717,8.630318593424512,V046,On-time,2025-01-05,V046,0.4053238791706214,1142.0
ORD127645,2025-01-08 10:00:00,2025-01-08 13:05:01.369015090,Hub 2,13.085689968629866,80.30984244527897,20.022340875958196,5.9462897982166085,V032,On-time,2025-01-08,V032,0.3095912584606058,5493.0
ORD127646,2025-01-07 21:00:00,2025-01-07 23:50:55.924287759,Hub 3,13.11750488945686,80.09325658152375,51.201079389986106,6.093883998222362,V030,On-time,2025-01-07,V030,0.4070090802520047,8286.0
ORD127647,2025-01-02 21:00:00,2025-01-02 23:47:14.064432579,Hub 1,13.05228380309105,80.08255116643797,9.300584271353973,3.5239065990890976,V071,On-time,2025-01-02,V071,0.5314915707856273,4031.0
ORD127648,2025-01-06 15:00:00,2025-01-06 19:05:29.721984910,Hub 3,13.08765622635794,80.07163183574293,27.01287717695319,15.645925733511216,V051,On-time,2025-01-06,V051,0.7034767236139914,3754.0
ORD127649,2025-01-03 06:00:00,2025-01-03 09:56:52.088263785,Hub 2,13.043768750125452,80.19274569564048,43.66063084540109,5.783899140605045,V095,On-time,2025-01-03,V095,0.6611105138640063,8701.0
ORD127650,2025-01-04 05:00:00,2025-01-04 07:13:56.440323786,Hub 3,12.8692323722318,80.28427861789343,12.556652838671866,2.70463663491036,V027,On-time,2025-01-04,V027,0.4912860915928216,9803.0
ORD127651,2025-01-07 14:00:00,,Hub 2,12.945649984865884,80.2508938993442,32.63547201280434,2.878630731482013,V066,Cancelled,2025-01-07,V066,0.556767338175909,5104.0
ORD127652,2025-01-04 15:00:00,2025-01-04 18:04:33.569173430,Hub 2,13.095927867897542,80.07645840231946,41.99989470794571,3.5380722577053403,V044,On-time,2025-01-04,V044,0.9093242613735444,1177.0
ORD127653,2025-01-01 15:00:00,2025-01-01 17:57:15.719079344,Hub 2,12.93453686502237,80.20125868104675,12.356069128662272,3.3624749686391926,V044,On-time,2025-01-01,V044,0.6710983145074368,1456.0
ORD127654,2025-01-07 03:00:00,2025-01-07 06:00:03.544110277,Hub 2,13.009412963879,80.06227933394725,27.158567587549214,7.499438436597293,V098,Late,2025-01-07,V098,0.3603355952925947,5104.0
ORD127655,2025-01-02 13:00:00,2025-01-02 16:22:13.032255410,Hub 2,13.037114490501974,80.08820215022999,24.58019705010664,2.3361679718210664,V042,On-time,2025-01-02,V042,0.5159902984115373,7294.0
ORD127656,2025-01-05 14:00:00,,Hub 1,13.084839791841242,80.11276369844838,29.98503359538643,4.405339026143032,V067,Cancelled,2025-01-05,V067,0.4937238323888608,1142.0
ORD127657,2025-01-01 14:00:00,2025-01-01 15:47:14.271541774,Hub 2,12.94070047574982,80.17853927775032,15.3611237241754,2.5255768343343967,V052,On-time,2025-01-01,V052,0.5405496322039086,1456.0
ORD127658,2025-01-04 05:00:00,2025-01-04 08:27:38.711751429,Hub 1,13.058325292120058,80.15988655240994,19.350965028545996,9.011433690723308,V096,Late,2025-01-04,V096,0.6590892967108726,4321.0
