order_id,order_time,delivery_time,origin_hub,destination_lat,destination_lon,distance_km,parcel_weight_kg,vehicle_id,delivery_status
ORD116305,2025-01-08 07:00:00,2025-01-08 11:36:11.061754743,Hub 3,13.038307908878153,80.2441717854249,36.56133644989804,1.3955872133655793,V078,On-time
ORD116306,2025-01-03 00:00:00,2025-01-03 06:05:24.326788754,Hub 2,13.129065528350166,80.30604608563608,77.05490894047534,9.243905276191507,V040,On-time
ORD116307,2025-01-08 03:00:00,2025-01-08 04:58:52.722584796,Hub 2,13.172176610278632,80.2578480131463,16.12466125605639,3.2871408507101703,V044,On-time
ORD116308,2025-01-01 09:00:00,2025-01-01 11:56:59.976469953,Hub 1,12.896435698152176,80.23066878530395,28.53006710068196,3.7210718999608496,V038,On-time
ORD116309,2025-01-01 19:00:00,2025-01-01 21:50:40.029438746,Hub 1,13.142094446066897,80.12199202969477,21.091271052927876,3.905500247085517,V011,On-time
ORD116310,2025-01-03 21:00:00,2025-01-03 23:29:34.249805887,Hub 2,12.873024321901847,80.05783716642709,26.285572750163446,8.816895970705785,V048,On-time
ORD116311,2025-01-01 07:00:00,2025-01-01 08:50:20.485344768,Hub 2,12.934171664792801,80.17624482005301,17.360580908192865,3.8694648276332577,V050,Late
ORD116312,2025-01-08 04:00:00,2025-01-08 08:04:50.586404365,Hub 2,12.85735430222996,80.29587627442464,41.59007453081626,4.253166472886174,V063,On-time
ORD116313,2025-01-02 09:00:00,2025-01-02 10:34:51.848404510,Hub 1,12.872339934498566,80.2069231770777,22.0144601885519,2.65758878268513,V071,On-time
ORD116314,2025-01-08 10:00:00,2025-01-08 12:38:53.780523018,Hub 2,12.861347064701686,80.07516491210644,4.190474811828924,6.8589838083427725,V006,On-time
ORD116315,2025-01-01 03:00:00,2025-01-01 05:52:18.912734821,Hub 1,12.901102750982213,80.1821683589242,15.58141086389141,3.9530542404065283,V055,On-time
ORD116316,2025-01-05 11:00:00,2025-01-05 13:44:22.203361226,Hub 3,13.156784826353732,80.23142647150321,16.008278550319027,8.350391551224243,V075,On-time
ORD116317,2025-01-07 22:00:00,2025-01-08 00:44:04.720150788,Hub 3,12.9493393055712,80.12114015953878,15.284268746569126,3.147583319141091,V064,On-time
ORD116318,2025-01-01 23:00:00,2025-01-02 01:44:35.926832014,Hub 2,13.01790037057698,80.07521324150424,28.09054027535166,8.494348105187772,V045,On-time
ORD116319,2025-01-03 06:00:00,2025-01-03 07:24:49.946192676,Hub 1,13.020490728876359,80.21736856708277,15.613172173067007,1.9972582007388884,V017,On-time
ORD116320,2025-01-02 01:00:00,2025-01-02 04:37:49.378704020,Hub 3,13.198342026749875,80.07635605920139,24.6724089453325,5.26440661652453,V048,On-time
ORD116321,2025-01-02 00:00:00,2025-01-02 04:43:41.139213819,Hub 1,12.97763551875367,80.05355410398238,43.0186460355344,3.5291446922874363,V021,On-time
ORD116322,2025-01-02 11:00:00,2025-01-02 14:27:36.462085887,Hub 1,12.942784764893382,80.27212830043305,23.550529442902125,1.5435847608755884,V044,Late
ORD116323,2025-01-03 22:00:00,,Hub 3,13.187135644941282,80.1874949869486,29.18476226081399,11.463239489534388,V020,Cancelled
ORD116324,2025-01-01 11:00:00,2025-01-01 12:26:28.285389520,Hub 2,13.057383976484068,80.06246118116731,8.593107322167473,1.6521923642671965,V006,On-time
ORD116325,2025-01-06 08:00:00,2025-01-06 11:25:29.700624453,Hub 2,12.951318503627965,80.22913160177576,45.140777530895846,0.3915415987927277,V010,On-time
ORD116326,2025-01-05 19:00:00,2025-01-05 22:43:00.010844893,Hub 3,12.950620077818039,80.05397158094345,25.498903299834964,5.160924863330332,V090,On-time
ORD116327,2025-01-08 09:00:00,2025-01-08 11:33:05.617442905,Hub 1,12.880226947908788,80.14793194349141,20.8813351039568,0.20057443696853827,V035,On-time
ORD116328,2025-01-07 08:00:00,2025-01-07 11:12:42.958690455,Hub 2,13.044904023227438,80.10137236922299,11.918864314108456,2.4282382930023654,V018,On-time
ORD116329,2025-01-06 12:00:00,2025-01-06 15:35:39.391324108,Hub 1,13.103290759768438,80.16863055038347,33.17565040290141,7.651178915032645,V056,On-time
ORD116330,2025-01-04 10:00:00,2025-01-04 11:58:08.818296409,Hub 3,13.01614982927313,80.05431826942672,21.636284994928893,3.8403570303712926,V009,On-time
ORD116331,2025-01-01 05:00:00,2025-01-01 08:58:21.962881315,Hub 2,13.159552909304459,80.34146911843588,44.871840185557126,3.219320347222967,V060,On-time
ORD116332,2025-01-02 01:00:00,2025-01-02 04:29:39.695148844,Hub 2,13.0193876743586,80.094436448059,28.972940162234483,3.6399220549662967,V087,On-time
ORD116333,2025-01-05 16:00:00,2025-01-05 19:40:11.860391226,Hub 2,12.971225418258111,80.33743177134576,23.84575587066739,6.550030885113051,V024,On-time
ORD116334,2025-01-05 06:00:00,2025-01-05 07:43:56.202734442,Hub 3,12.937773997413059,80.20185575409371,4.873991129812938,5.179971004248692,V021,Late
ORD116335,2025-01-05 23:00:00,2025-01-06 02:23:52.569652758,Hub 3,12.935152664223436,80.07028111329919,19.057960040360776,2.822628957141916,V038,Late
ORD116336,2025-01-07 22:00:00,2025-01-08 01:51:58.811741211,Hub 3,12.960779888510386,80.31395469168,19.83870867556061,11.93981718407288,V083,On-time
ORD116337,2025-01-01 08:00:00,2025-01-01 10:49:17.835005348,Hub 1,13.197191214958115,80.17421887301715,46.82815941371252,5.798779396717859,V027,On-time
ORD116338,2025-01-02 20:00:00,2025-01-03 00:01:32.740735670,Hub 1,12.976289283940563,80.09407707988943,33.54652191341044,5.275403774437291,V038,On-time
ORD116339,2025-01-01 13:00:00,2025-01-01 17:50:36.768504487,Hub 1,13.03360996338238,80.13117265948297,55.41464646620351,3.961987382070783,V031,Late
ORD116340,2025-01-05 15:00:00,2025-01-05 17:12:21.689471149,Hub 2,12.94613629621288,80.1380411489508,34.533512264871,2.011016587733658,V034,On-time
ORD116341,2025-01-03 06:00:00,2025-01-03 09:47:56.178921296,Hub 2,12.900237552521109,80.23255078570119,39.760274742526654,1.8382595171059568,V049,Late
ORD116342,2025-01-06 16:00:00,2025-01-06 17:59:06.594882172,Hub 2,13.076041704055685,80.34156391519791,9.75827641056662,14.501889021116991,V049,On-time
ORD116343,2025-01-01 14:00:00,2025-01-01 18:14:35.841324037,Hub 3,13.040827014404423,80.10580674605822,51.38725251351683,7.331610086301338,V048,On-time
ORD116344,2025-01-02 12:00:00,2025-01-02 15:03:25.663543012,Hub 3,12.873739235624088,80.11384320507861,32.56240432147517,11.11784701771953,V028,On-time
ORD116345,2025-01-08 09:00:00,2025-01-08 12:45:57.387374445,Hub 2,13.158975418145129,80.34078736928144,26.520545092551874,0.7686608656160573,V045,On-time
ORD116346,2025-01-06 06:00:00,2025-01-06 09:23:24.855418190,Hub 3,13.027698469059725,80.11594759237126,9.129148367194125,6.794295482224777,V084,On-time
ORD116347,2025-01-05 20:00:00,2025-01-05 22:13:24.810229297,Hub 1,12.96736192395824,80.11902023013242,23.327457852947795,4.921751120360899,V094,On-time
ORD116348,2025-01-04 11:00:00,2025-01-04 13:13:16.213872183,Hub 1,13.122775666787915,80.34747610464989,23.594403525310334,1.813271510380599,V011,Late
ORD116349,2025-01-03 23:00:00,2025-01-04 01:50:49.923350923,Hub 3,12.889231574980725,80.24644051497596,18.373889456924005,8.427470156323801,V084,On-time
ORD116350,2025-01-04 23:00:00,2025-01-05 00:55:13.538592674,Hub 1,13.015823063305573,80.14221138420899,11.987634404697056,1.9986947158061725,V027,On-time
ORD116351,2025-01-05 14:00:00,2025-01-05 16:58:02.547218200,Hub 1,13.04207037118269,80.12263184794358,9.325592639298657,6.206426561487751,V072,On-time
ORD116352,2025-01-07 04:00:00,2025-01-07 08:43:46.595690144,Hub 1,13.121293745899123,80.19342884717501,60.29054808903457,12.051621487422093,V079,On-time
ORD116353,2025-01-05 08:00:00,2025-01-05 09:28:27.428683404,Hub 2,12.979585618423048,80.14614332975415,6.5300214220971355,10.287403699085877,V078,On-time
ORD116354,2025-01-07 02:00:00,2025-01-07 04:26:03.665779108,Hub 3,13.149237395523693,80.05274250942585,12.794645367724215,0.9427205040940428,V099,On-time
ORD116355,2025-01-03 09:00:00,2025-01-03 13:32:37.078258851,Hub 3,13.094185518481632,80.07094380589193,61.98685210373627,5.913900225096176,V004,On-time
ORD116356,2025-01-04 22:00:00,2025-01-05 02:28:02.664531123,Hub 2,13.119876376324529,80.2118381892994,32.37745398871088,1.6592088330105248,V028,On-time
ORD116357,2025-01-05 21:00:00,2025-01-05 23:23:51.531181339,Hub 1,13.189177174976969,80.12881662397244,12.505136281440791,3.4434364873706778,V085,Late
ORD116358,2025-01-01 05:00:00,2025-01-01 08:26:44.520639223,Hub 2,13.145663755304387,80.33260531236755,21.056007895592483,9.907031834300279,V091,On-time
ORD116359,2025-01-01 03:00:00,2025-01-01 06:02:38.673148977,H1,12.971375928894833,80.25857677689991,15.820531570373939,3.3644145732501065,V099,On-time
ORD116360,2025-01-02 18:00:00,2025-01-02 19:29:36.920517291,Hub 2,13.076033871128203,80.34334042449663,8.482895296257105,3.482032904092712,V065,On-time
ORD116361,2025-01-04 20:00:00,2025-01-04 22:16:14.034967035,Hub 1,13.154014057143344,80.29152758933886,18.637866493603898,7.022012718863438,V035,On-time
ORD116362,2025-01-02 17:00:00,2025-01-02 20:42:04.846928245,Hub 2,13.033792554425377,80.14406788381402,31.240267921338635,7.231505303859434,V023,On-time
ORD116363,2025-01-01 02:00:00,2025-01-01 05:00:28.015710616,Hub 2,13.088979947542583,80.27336814035803,30.83972111078719,13.299766636145675,V062,On-time
ORD116364,2025-01-06 08:00:00,2025-01-06 10:30:04.964077728,Hub 1,12.91029141228255,80.18939931782396,38.56577506872204,0.9034900570034041,V030,On-time
ORD116365,2025-01-01 14:00:00,2025-01-01 16:28:11.918003415,Hub 1,13.13556999684539,80.2040880959134,13.321342414891589,8.642815650655416,V072,On-time
ORD116366,2025-01-02 22:00:00,2025-01-03 01:44:57.769655193,Hub 3,13.115111220955642,80.20893459132496,51.69546199844434,5.8237955889679975,V097,Late
ORD116367,2025-01-04 12:00:00,2025-01-04 14:22:54.957786240,Hub 3,13.161112855258144,80.25529785184764,25.87931867674974,2.1130927837550693,V022,On-time
ORD116368,2025-01-08 05:00:00,2025-01-08 07:12:39.554628264,Hub 2,13.098552063159953,80.15835838950979,8.817940917199142,1.688739912087098,V061,Late
ORD116369,2025-01-03 09:00:00,2025-01-03 13:41:06.534976740,Hub 2,13.156915207893825,80.28525365572008,56.188820320898884,8.537896494565521,V020,On-time
ORD116370,2025-01-02 14:00:00,2025-01-02 16:54:46.576477850,Hub 3,12.906775633860256,80.10210779994598,7.782196914323581,3.5122511756736623,V040,On-time
ORD116371,2025-01-06 10:00:00,2025-01-06 12:38:35.765622744,Hub 3,13.134776575378995,80.15721995950801,20.87061652311084,2.336440939465627,V033,On-time
ORD116372,2025-01-07 13:00:00,2025-01-07 14:33:40.255718778,Hub 1,13.183538540260486,80.25278015290144,13.104508264589786,0.7808001133787861,V069,On-time
ORD116373,2025-01-02 10:00:00,2025-01-02 12:31:38.090253561,Hub 3,13.135427713839118,80.30374328566815,5.26030133237458,11.421698565916037,V079,On-time
ORD116374,2025-01-07 12:00:00,2025-01-07 15:48:54.623106792,Hub 2,13.065329776112392,80.30686194133534,40.89326019905201,3.564318373150551,V072,On-time
ORD116375,2025-01-08 09:00:00,,Hub 3,13.174275036362294,80.1508848221724,11.528860144551235,5.946640027087319,V060,Cancelled
ORD116376,2025-01-03 03:00:00,2025-01-03 05:01:20.959834504,Hub 3,12.88307021430929,80.17640168502838,21.07685982460071,5.943215498638419,V048,Late
ORD116377,2025-01-05 21:00:00,2025-01-05 22:41:44.916570142,Hub 3,12.855902609089137,80.12863834107046,9.331362427077117,2.886063600787022,V029,On-time
ORD116378,2025-01-01 13:00:00,2025-01-01 15:40:24.102292371,Hub 3,13.187862075334907,80.2361522813444,15.536520968820394,4.179690787358828,V021,On-time
ORD116379,2025-01-07 18:00:00,2025-01-07 21:04:04.202848682,Hub 2,13.089051817579229,80.1622546561683,17.149229792438973,3.4100169809935577,V038,On-time
ORD116380,2025-01-07 11:00:00,,Hub 3,12.889958260194643,80.32824267388212,20.294785252908834,3.5250660916169654,V056,Cancelled
ORD116381,2025-01-02 05:00:00,2025-01-02 07:16:48.988209183,Hub 3,12.96900429923692,80.15513548659642,30.3478199776987,4.3505136554412305,V046,On-time
ORD116382,2025-01-04 17:00:00,2025-01-04 19:09:34.391989224,Hub 2,13.112080729277693,80.25315691756329,12.679314161637684,2.1067559737058517,V042,On-time
ORD116383,2025-01-06 14:00:00,2025-01-06 16:26:40.271578137,Hub 3,13.11263564794604,80.24994994993071,52.962183601022645,4.501458972856985,V045,On-time
ORD116384,2025-01-07 22:00:00,2025-01-08 01:36:41.200952922,Hub 2,12.909497039729528,80.19820010913126,51.06629684895451,2.3101620139373105,V016,On-time
ORD116385,2025-01-04 22:00:00,2025-01-04 23:47:51.385825244,Hub 3,13.014551683245783,80.05634695270687,13.606534529602857,7.486241107766331,V093,Late
ORD116386,2025-01-03 20:00:00,2025-01-04 01:25:53.283980809,Hub 3,13.132558883928947,80.13789731297261,70.7438938286337,6.391897292848693,V068,On-time
ORD116387,2025-01-07 18:00:00,2025-01-07 21:06:39.039851419,Hub 3,13.188379042610878,80.26200745295522,6.5996977186746175,1.9136535505027736,V029,On-time
ORD116388,2025-01-06 06:00:00,2025-01-06 07:28:22.483888680,Hub 1,13.067897955762893,80.17317596154739,13.264260943272888,2.463577526709982,V007,On-time
ORD116389,2025-01-03 03:00:00,2025-01-03 08:57:11.688164323,Hub 3,13.073346671687865,80.07084213083728,80.0,3.4365406781436008,V092,Late
ORD116390,2025-01-06 21:00:00,2025-01-06 23:12:19.761103983,Hub 2,13.01427225439635,80.3193617065997,26.85536899137843,1.407939667032865,V023,On-time
ORD116391,2025-01-03 14:00:00,2025-01-03 16:05:28.632117969,Hub 1,13.038670298095994,80.22566033076079,15.821423186506964,9.535925555072279,V039,On-time
ORD116392,2025-01-02 11:00:00,2025-01-02 14:31:24.473314023,Hub 3,12.884626753213407,80.07478267724687,36.14196494332003,2.8823782531985103,V092,On-time
ORD116393,2025-01-04 18:00:00,2025-01-04 21:43:52.298883292,Hub 2,12.972355830612806,80.06388120020445,35.761484934198904,9.520343072086614,V047,On-time
ORD116394,2025-01-07 07:00:00,2025-01-07 10:30:27.911230736,Hub 3,13.027552795355648,80.0786683285181,39.55801737086125,3.3098335230378124,V009,On-time
ORD116395,2025-01-07 23:00:00,2025-01-08 02:16:29.055785494,Hub 2,12.946243431144483,80.3496762511558,53.67760389775181,2.7057705104480014,V084,late 
ORD116396,2025-01-07 12:00:00,2025-01-07 14:35:50.161033705,Hub 3,12.975940160985216,80.13464875988304,9.024666233773369,6.632213210257695,V020,On-time
ORD116397,2025-01-03 04:00:00,2025-01-03 06:37:47.266249724,Hub 2,13.189918825916422,80.2608399832915,27.0494948396219,4.758430473712387,V005,Late
ORD116398,2025-01-05 12:00:00,2025-01-05 14:49:01.829339785,Hub 2,12.851820857118035,80.10018594945983,33.57589678979562,4.174319018392829,V072,On-time
ORD116399,2025-01-07 05:00:00,2025-01-07 08:24:46.064918260,Hub 1,12.955925203918003,80.12811038411907,28.059704302807578,2.7424757106756434,V053,On-time
ORD116400,2025-01-03 23:00:00,2025-01-04 01:15:30.567127388,Hub 1,13.054383905607164,80.05213512282519,33.162853484823806,1.8859124776315763,V037,Late
ORD116401,2025-01-01 14:00:00,2025-01-01 15:48:06.214321587,Hub 2,12.947638409327352,80.30689696798261,25.79018038301431,1.9496835513861888,V016,On-time
ORD116402,2025-01-05 16:00:00,2025-01-05 18:11:32.852688932,Hub 2,13.086762349176375,80.34752433713788,11.83942278524549,9.549340312301556,V089,On-time
ORD116403,2025-01-03 20:00:00,2025-01-03 21:46:45.720207706,H1,12.954746278149019,80.16335214533086,19.764128573952235,1.7891452221264195,V060,On-time
ORD116404,2025-01-05 19:00:00,2025-01-05 20:14:07.808726468,Hub 2,13.073372696089935,80.11380473344582,26.991725565033114,2.0708437844208336,V074,On-time
ORD116405,2025-01-01 03:00:00,,Hub 3,13.147451908740189,80.09897997819968,15.819267363891594,3.529929453963398,V040,Cancelled
ORD116406,2025-01-04 02:00:00,2025-01-04 03:24:47.617388712,Hub 3,13.08052537944343,80.1283214881972,8.189999396856214,0.8093280341104623,V026,On-time
ORD116407,2025-01-07 01:00:00,,Hub 2,12.867459589915724,80.16497908048423,26.23499469405431,4.136769950804866,V019,Cancelled
ORD116408,2025-01-02 17:00:00,2025-01-02 20:09:16.411070761,Hub 2,,80.26673756628634,47.142550989555616,8.188326395645154,V066,On-time
ORD116409,2025-01-02 05:00:00,2025-01-02 09:12:38.141615358,Hub 1,12.92448048044037,80.26299615787806,47.56775878711218,10.664918417946465,V048,On-time
ORD116410,2025-01-06 22:00:00,2025-01-07 00:14:34.441763668,Hub 1,13.072177082569315,80.2041465283657,21.750121527676853,5.108963907032378,V083,Late
ORD116411,2025-01-03 21:00:00,2025-01-03 23:37:04.694991186,Hub 2,13.076356788730132,80.16864596050006,3.3895591955567097,7.607654348434515,V078,On-time
ORD116412,2025-01-01 15:00:00,2025-01-01 17:11:23.257069152,Hub 3,13.131307986486664,80.20314648122324,24.244076369500853,11.504931718029006,V035,On-time
ORD116413,2025-01-05 14:00:00,2025-01-05 16:03:45.191128471,Hub 1,13.02703809214261,80.21894411591012,43.99375392052373,2.803601422161906,V061,On-time
ORD116414,2025-01-05 07:00:00,2025-01-05 08:50:40.298473266,Hub 3,12.981587181071564,80.23442904825632,29.512226902160624,2.0940662223180406,V005,On-time
ORD116415,2025-01-05 10:00:00,2025-01-05 13:42:01.924565644,Hub 3,13.031309877620325,80.24551104349833,25.18948116530448,5.545296337484298,V014,On-time
ORD116416,2025-01-06 02:00:00,2025-01-06 03:22:40.579466394,Hub 3,13.041014926253679,80.24361050863855,22.436587958425577,3.1778723770247495,V086,On-time
ORD116417,2025-01-07 17:00:00,2025-01-07 19:07:22.286582716,Hub 3,13.137538350430123,80.11309559294868,24.65982971168568,4.455941966305451,V058,On-time
ORD116418,2025-01-02 02:00:00,2025-01-02 04:03:58.162644334,Hub 1,12.921774853904058,80.19440825612976,14.734106467867552,3.820011273890929,V039,On-time
ORD116419,2025-01-01 12:00:00,2025-01-01 15:51:50.790785317,Hub 2,13.146391240251369,80.15071562839546,23.863719231523834,3.169164707586804,V099,On-time
ORD116420,2025-01-07 10:00:00,2025-01-07 11:54:04.845410240,Hub 2,12.977997663888228,80.22853546894319,29.68829086059482,3.871009678258003,V021,Late
ORD116421,2025-01-04 00:00:00,2025-01-04 02:56:35.770679368,Hub 1,13.110351809209588,80.19950638976682,43.20545608793282,16.641884689828043,V079,On-time
ORD116422,2025-01-04 13:00:00,2025-01-04 15:55:49.918294610,Hub 3,12.9674994046845,80.11004354160481,15.141568327701373,3.2861356521920593,V044,On-time
ORD116423,2025-01-02 06:00:00,2025-01-02 07:35:25.859463633,Hub 2,13.098109872171449,80.25398815595935,22.233819142862263,1.0696559030986335,V052,On-time
ORD116424,2025-01-01 02:00:00,2025-01-01 04:44:26.001960486,Hub 2,13.129712762137501,80.05582654216654,20.66454196335446,6.633616267998753,V026,On-time
ORD116425,2025-01-02 05:00:00,2025-01-02 08:16:52.723923121,Hub 2,13.045322914366235,80.1440330676748,35.77083422076812,6.260155184684697,V040,On-time
ORD116426,2025-01-07 04:00:00,2025-01-07 06:36:02.632842464,Hub 3,13.066840618039999,80.28539452855324,11.547093178495704,3.572030410097147,V008,On-time
ORD116427,2025-01-05 02:00:00,2025-01-05 05:43:50.456814106,Hub 2,13.09771619980868,80.28004723249236,38.6310023000746,2.1730522195237763,V086,On-time
ORD116428,2025-01-06 13:00:00,2025-01-06 15:03:24.655570632,Hub 1,13.090949576561032,80.33488380473955,11.617016264136101,4.461651113092885,V090,On-time
ORD116429,2025-01-07 15:00:00,2025-01-07 17:12:08.023387284,Hub 2,13.104595442610085,80.22606967722174,15.248480826306317,3.6355377074948714,V037,Late
ORD116430,2025-01-08 01:00:00,2025-01-08 03:22:03.168178345,Hub 2,13.147386368920314,80.19379110862371,22.278020257655317,7.413761335750243,V005,On-time
ORD116431,2025-01-07 15:00:00,2025-01-07 17:07:30.767250320,Hub 1,12.92718074637023,80.25004928099389,23.93625707340206,2.008841454539729,V009,On-time
ORD116432,2025-01-05 02:00:00,2025-01-05 04:47:33.242153996,Hub 3,12.925156027908788,80.30349415539678,19.115547218427245,6.1033196248602835,V042,Late
ORD116433,2025-01-04 13:00:00,2025-01-04 16:44:21.412088815,Hub 2,13.189738845631023,80.22989915866935,17.328425840648826,8.702687108277225,V070,On-time
ORD116434,2025-01-07 22:00:00,2025-01-08 00:31:33.419322818,Hub 3,13.147962229629552,80.27322742812427,18.46231752471199,2.3364329145229683,V092,On-time
ORD116435,2025-01-03 15:00:00,2025-01-03 17:15:36.343577300,Hub 3,13.057096797375062,80.14406848696419,9.405447537356368,7.920641926009469,V001,On-time
ORD116436,2025-01-05 21:00:00,2025-01-06 00:36:41.723611696,Hub 3,12.852862578807507,80.14809608206903,38.33424467750906,4.903663785805681,V082,Late
ORD116437,2025-01-07 13:00:00,2025-01-07 15:40:02.131994766,Hub 2,13.149165380882529,80.07117459212641,18.104954851625667,5.341408393671337,V022,Late
ORD116438,2025-01-05 17:00:00,2025-01-05 19:45:07.132011843,Hub 2,13.113058799620301,80.13080695231208,31.89851475318936,12.33066076811833,V035,On-time
ORD116439,2025-01-07 14:00:00,2025-01-07 17:06:21.743156163,Hub 1,13.184731664013588,80.19732705769357,13.773143748265115,2.0839160101701983,V100,late 
ORD116440,2025-01-04 14:00:00,2025-01-04 18:00:06.307091715,Hub 3,12.854606638517804,80.24922163868492,61.64949241072185,4.243104004093659,V095,On-time
ORD116441,2025-01-02 15:00:00,2025-01-02 18:32:00.798298710,Hub 1,12.859984009992658,80.21427369407502,23.73420290707115,2.1465790749998535,V041,Late
ORD116442,2025-01-07 16:00:00,2025-01-07 18:50:39.524720388,Hub 2,13.031107678474962,80.26586458658414,30.337042531167516,3.9412246059813976,V008,On-time
ORD116443,2025-01-02 00:00:00,2025-01-02 02:57:40.799030983,Hub 2,13.149617223251015,80.18612557851925,27.852582857666775,2.5335117010317028,V015,On-time
ORD116444,2025-01-07 19:00:00,2025-01-07 22:36:00.470436915,Hub 1,13.196960732122413,80.2039022806631,48.12559121549928,3.573075560942564,V008,On-time
ORD116445,2025-01-07 07:00:00,2025-01-07 09:27:26.042254354,Hub 1,12.962008830097355,80.19028011671922,30.42735895551578,6.132747905681314,V032,On-time
ORD116446,2025-01-04 22:00:00,2025-01-05 02:22:49.854552686,Hub 3,12.86272729006063,80.23048091384199,39.247917944718665,8.301704839974082,V013,On-time
ORD116447,2025-01-07 22:00:00,2025-01-08 00:22:36.960159529,Hub 2,12.918427808069671,80.15173094977972,8.526297943899502,6.994061924331924,V070,On-time
ORD116448,2025-01-02 21:00:00,2025-01-02 23:30:55.991485562,Hub 3,13.156953629264523,80.2339888990514,11.158121116723729,3.6611606996566604,V096,On-time
ORD116449,2025-01-06 17:00:00,2025-01-06 20:30:55.999388556,Hub 3,13.013257632538666,80.17199408974099,18.866931741870673,6.19914477828459,V033,On-time
ORD116450,2025-01-02 07:00:00,2025-01-02 09:36:59.788326654,Hub 2,13.148657434685447,80.22974495628178,36.81358170983285,3.9417928440771894,V033,Late
ORD116451,2025-01-05 00:00:00,2025-01-05 03:46:46.945277727,Hub 2,13.005367902035449,80.15281229628135,48.90001770930506,2.002072728663831,V003,Late
ORD116452,2025-01-07 19:00:00,2025-01-07 20:29:36.999874568,Hub 3,12.868686434604005,80.09882017429491,21.464805719193414,1.9090181944980964,V011,On-time
ORD116453,2025-01-07 11:00:00,2025-01-07 12:45:37.140461082,Hub 1,13.066151330585518,80.1084754619776,8.015810458591503,6.005619343072501,V087,On-time
ORD116454,2025-01-06 23:00:00,2025-01-07 01:52:20.615434978,Hub 2,13.002488173647377,80.09342803801711,24.191782734897977,6.825779832521195,V024,On-time
ORD116455,2025-01-01 15:00:00,2025-01-01 18:16:39.267620533,Hub 3,13.02197361951632,80.0976403460822,22.729646995284174,4.974898718673507,V050,On-time
ORD116456,2025-01-01 17:00:00,2025-01-01 19:23:39.689480490,Hub 1,13.182139760383398,80.23586013104163,18.634413230738083,3.7173837452170235,V046,Late
ORD116457,2025-01-06 15:00:00,2025-01-06 18:04:41.599638264,Hub 3,13.009976246008472,80.31354964865318,27.256688488215282,12.583266426204316,V032,Late
ORD116458,2025-01-04 02:00:00,2025-01-04 03:52:19.660709661,Hub 2,13.128784615347898,80.31450306675133,8.726485748227137,6.331852136091664,V098,On-time
ORD116459,2025-01-01 00:00:00,2025-01-01 02:51:39.607592277,Hub 1,12.870619396705425,80.26865809950083,33.86154681456658,3.9870578528008758,V073,On-time
ORD116460,2025-01-06 04:00:00,2025-01-06 07:11:28.424898164,Hub 1,13.017663633081849,80.21308066838539,27.535097648944394,7.741245852678681,V032,On-time
ORD116461,2025-01-02 13:00:00,,Hub 1,13.05534319198777,80.1888221016098,7.258538955892107,3.5959440006325796,V027,Cancelled
ORD116462,2025-01-02 20:00:00,2025-01-02 23:15:24.624141390,Hub 2,12.889630882323994,80.08810008328504,20.56123160770308,3.8966653070416717,V099,Late
ORD116463,2025-01-04 08:00:00,2025-01-04 11:38:35.441617621,Hub 2,12.955781661801993,80.10964505526228,27.24821409958652,5.244573357292171,V087,Late
ORD116464,2025-01-06 08:00:00,2025-01-06 10:35:06.215721622,Hub 3,13.108857777600319,80.33226613965941,6.594764223490641,5.453022934975984,V029,On-time
ORD116465,2025-01-02 07:00:00,2025-01-02 10:41:01.427961930,Hub 3,12.914367329153276,80.14617518235441,27.980588073294136,3.47020247202786,V090,On-time
ORD116466,2025-01-06 15:00:00,2025-01-06 17:27:06.129226929,Hub 2,12.894957980346021,80.226642644286,17.316417085167174,0.6098349251290743,V037,On-time
ORD116467,2025-01-05 21:00:00,2025-01-05 23:23:36.655240650,Hub 3,12.95474642860275,80.23506114841472,24.6668342720997,10.454618589661772,V052,On-time
ORD116468,2025-01-02 15:00:00,2025-01-02 18:48:29.484368017,Hub 1,13.150636588280477,80.11520745647894,37.19385473254603,8.934534534280068,V086,On-time
ORD116469,2025-01-04 01:00:00,2025-01-04 04:18:54.590745466,Hub 2,13.117030224889623,80.27776932377924,45.38906959898072,2.012470620076631,V098,On-time
ORD116470,2025-01-05 14:00:00,2025-01-05 16:31:12.976469223,Hub 2,13.121880552233847,80.07887426159004,9.997731371398773,3.693817620173901,V057,On-time
ORD116471,2025-01-05 06:00:00,2025-01-05 09:12:16.837178198,Hub 3,12.962860132900444,80.13066732893756,23.177368491871324,4.65451042339698,V098,Late
ORD116472,2025-01-05 06:00:00,2025-01-05 09:35:53.063949008,Hub 2,12.884628672360035,80.21717834436134,34.82248376120205,8.993397933893325,V053,On-time
ORD116473,2025-01-04 01:00:00,2025-01-04 05:09:19.992156210,Hub 1,12.861183461746544,80.19575614042132,39.84453892284007,3.1541223317800644,V059,On-time
ORD116474,2025-01-07 19:00:00,2025-01-07 21:25:27.050226391,Hub 2,13.055169448449892,80.26990117343414,24.473382789161892,8.464664797181594,V028,On-time
ORD116475,2025-01-05 17:00:00,2025-01-05 18:51:41.972870358,Hub 1,13.095799956576666,80.33758751705562,10.556331781742536,6.576058173456198,V043,On-time
ORD116476,2025-01-06 02:00:00,2025-01-06 04:59:05.880222268,Hub 2,12.982261898411878,80.12409165328687,17.816827735131735,2.6362426963812213,V056,On-time
